,blob_hash,blob_bytes,blob_path,mime,language_guesslang,language_linguist,repo_name,basename,path_reversed,type
155,0008ef2f06e37b75850e2bce80ac0df4362f1e1e,109100,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,raylib,core.c,src,c
156,0008f112762ab646c244cd3325a227698c378c26,1989,/ssd/swh-datasets/blobs-C,text/plain,Elixir,Xojo,obs-studio,ja-JP.ini,locale/data/win-capture/plugins,ini
157,0008f1406808df37442f276b75af4b50174c5bc9,1197,/ssd/swh-datasets/blobs-C,text/x-diff,C,C++,openwrt,0093-fiq_fsm-fix-build-on-bcm2708-and-bcm2709-platforms.patch,patches-3.18/brcm2708/linux/target,patch
158,00091630dd8563cd43831816b034281d09530e29,254300,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,obs-studio,OBSBasicSettings.ui,forms/UI,ui
159,000926eb226882c05b4848989e80998d25322e69,20097,/ssd/swh-datasets/blobs-C,text/x-c,C,C,skynet,skynet_server.c,skynet-src,c
160,0009685fe7d63d699ee96dd7db591b662fa96e4f,2114,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_table.h,lv_objx,h
161,000969f6ca3feaa49793cbba2401f25b6846e3a5,673,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,Tasmota,Makefile,doc/libesp32_epdiy/lib,
162,00097aba346760c7250878d00ffd42f86867e4c3,4059,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,TSX,Mailspring,multiselect-action-bar.cjsx,components/src,cjsx
163,00097ecf64f2b250ce64ef6f14e455cb9588e005,1649,/ssd/swh-datasets/blobs-C,image/png,Batchfile,JavaScript,Mailspring,1f340.png,apple/composer-emoji/images/static/app,png
164,00098715fb4963f6548ae1b2b1c25802f02f6491,20453,/ssd/swh-datasets/blobs-C,text/x-c,C,C,openwrt,gpio-rtl838x.c,gpio/drivers/files-5.4/rtl838x/linux/target,c
165,0009940cd140c3097aab98fcab6bad86f9ae3555,5714,/ssd/swh-datasets/blobs-C,text/x-diff,Lua,C,lede,662-remove_pfifo_fast.patch,hack-4.19/generic/linux/target,patch
166,000996e0c196e20a64a06853dba1c6fe8da41b2e,962,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,input_state.h,include,h
167,00099fbeb4f06427bd5b00d9b415c748226b78bf,18361,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,ldm.c,long_distance_matching/contrib,c
168,0009a58bdfed89c50f3875fc74c0b796a69d25e3,5436,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,openwrt,config-4.9,rt305x/ramips/linux/target,9
169,0009ab2cdbff9e14102b6b96a1573220afb8b998,8870,/ssd/swh-datasets/blobs-C,text/plain,CMake,CMake,micropython,CMakeLists.txt,rp2/ports,txt
170,0009c0f70d4f19fa88640a623886d156384c7f12,27825,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,generic.mk,image/ar71xx/linux/target,mk
171,0009cb814ff56333aebd8d3cca98d1cfe8c449a1,1279,/ssd/swh-datasets/blobs-C,text/x-c,C,C,scrcpy,input_manager.h,src/app,h
172,0009cf002d3497683cae685dc817386e6226acd2,164,/ssd/swh-datasets/blobs-C,text/plain,Assembly,Unix Assembly,How-to-Make-a-Computer-Operating-System,e_atan2.S,math/i386/arch/libc/src/sdk/src,S
173,0009d8674c64ca086de877d956d5ce1a81536eab,347,/ssd/swh-datasets/blobs-C,text/plain,XML,XML,HandBrake,libhb_presets.list,libhb,list
174,0009e4ae549ba8b18f9991cbf8620e6d9add1c80,16223,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,bench.c,programs,c
175,000a0404c7737802382e1034ceb74a24904a0910,15978,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,objint.c,py,c
176,000a066bba93c027b53a005f273cc22aadd3373c,16524,/ssd/swh-datasets/blobs-C,text/x-c,C,C,timescaledb,loader.c,loader/src,c
177,000a08d37b5b25a7d0a7a5e9613178a72ea79c12,3076,/ssd/swh-datasets/blobs-C,text/x-c,C,C,skynet,service_lua.c,service-src,c
178,000a0f88fd02723dfa84b98a9b18dc4a55a76325,2913,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,string.c,mach/libsyscall,c
179,000a151a64ee2d99d5557b30a8c2026f22c1537b,81394,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,libuv,test-fs.c,test,c
180,000a2443d18870a2fb20c49b32028178402b7c60,2346,/ssd/swh-datasets/blobs-C,text/plain,Makefile,QMake,libsodium,Makefile.am,include/libsodium/src,am
181,000a2e1215db121aa3088413ec73b49315471cc8,69,/ssd/swh-datasets/blobs-C,text/plain,SQL,Inno Setup,qmk_firmware,rules.mk,niclake/keymaps/boardwalk/keyboards,mk
182,000a55f0e5b384cc03c18e27435df5ba3483d253,19293,/ssd/swh-datasets/blobs-C,text/plain,Dockerfile,Makefile,openwrt,config-3.1,omap24xx/linux/target,1
183,000a79cbf68aee5cd6a0620e6dc0cfb6f7fc50ca,3164,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,iwinfo/utils/network/package,
184,000a833604387bad56c023bf4713c4e3e06811ba,6741,/ssd/swh-datasets/blobs-C,text/x-c,C,X BitMap,qmk_firmware,uk78.h,uk78/keyboards,h
185,000a8713e6a37d979fc5e307f273fd594fc98a19,154,/ssd/swh-datasets/blobs-C,text/plain,Python,Frege,micropython,string_escape.py,basics/tests,py
186,000a8d00006ac687e3dc864ab0c602f6462560b7,10418,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Shen,qmk_firmware,readme.md,maz/ergodox/community/layouts,md
187,000a9c6232f05fe764455f1315496e8f3416c350,5513,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,mini/knops/keyboards,h
188,000aa7418f62efac81bdd88a20e0e04e751a1234,491,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Shell,openwrt,115-router.mk,profiles/kirkwood/linux/target,mk
189,000ab2a12d63ad079625466f81de45cf8faab2b3,7382,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,rtc.h,AT386/i386/osfmk,h
190,000ab6ece66af80546f030a378076a19836d35e8,6191,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,TSX,Mailspring,floating-toolbar.cjsx,lib/composer/internal_packages,cjsx
191,000ac55e138d7a446512078cff470866008da2b6,23006,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,tty.c,,c
192,000ad00ca8b0e7a2ce4f1f3d08863a751d25ccfb,1282,/ssd/swh-datasets/blobs-C,application/json,JSON,OASv3-json,Mailspring,package.json,local-sync/packages,json
193,000ad6867ac183b86bea3c1166cecb3f3b5f0fea,634042,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,HandBrake,ghb-3.14.ui,src/gtk,ui
194,000af184dfb89296ba08ff589d75874e329d90f4,9495,/ssd/swh-datasets/blobs-C,text/plain,SQL,SQL,timescaledb,continuous_aggs_refresh.sql,sql/test/tsl,sql
195,000afdc3d4ac009b2d7fdc8a4d1959c2efb4156b,4121,/ssd/swh-datasets/blobs-C,text/x-c++,Groovy,C#,HandBrake,frmOptions.cs,C#/win,cs
196,000b22578881ab5fe6d4465aadb8e7e81ee82e29,60068,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,micropython,mpy-tool.py,tools,py
197,000b42398c45281647428854d7a4c1dd11a66dcd,4517,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,openwrt,dhcpv6.sh,files/odhcp6c/ipv6/network/package,sh
198,000b449206898ad6f0867620159fbf78d51b34a8,3407,/ssd/swh-datasets/blobs-C,text/plain,JavaScript,JavaScript,Mailspring,send.js,routes/local-api/src/local-sync/packages,js
199,000b478f86b04a1406fbb419466ea2391e6dadcb,16963,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,micropython,machine_adc.c,stm32/ports,c
200,000b4b4295467a8a4cf21e6ece87b35534946a1e,10667,/ssd/swh-datasets/blobs-C,text/x-c,C,C,timescaledb,dimension_slice.c,src,c
201,000b682bbdbacd298184c80ddcfbe953a2c748e0,3748,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libsodium,crypto_scrypt.h,scryptsalsa208sha256/crypto_pwhash/libsodium/src,h
202,000b6c452ff579c130a16a02953e28ff5a264d83,12038,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,commands.c,sway,c
203,000b748c314e961589e9c294ac343a0207d906ad,579,/ssd/swh-datasets/blobs-C,text/x-diff,Batchfile,Makefile,openwrt,013-mips_gdb_stub.patch,patches-2.6.24/generic-2.6/linux/target,patch
204,000b756cf581790779f38a7bc6e183dd95531091,46946,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,Tasmota,sv_SE.h,language/tasmota,h
205,000b773ed70981730d46db60554bf1ce17ea00c7,232,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,openwrt,09_fix-seama-header,uci-defaults/etc/base-files/ar71xx/linux/target,
206,000b7d61390cb01faa6c888175eddff2f80c650d,10540,/ssd/swh-datasets/blobs-C,text/plain,Markdown,reStructuredText,micropython,gettingstarted.rst,develop/docs,rst
207,000b851c9a71a2d9e924e10e37ba1d9cf204c6d3,744,/ssd/swh-datasets/blobs-C,image/png,INI,JavaScript,Mailspring,1f448-1f3fc.png,apple/composer-emoji/images/static/app,png
208,000b8d2e9a64234acc8f29d58cbd9306ce365048,23940,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_ddlist.c,lv_objx,c
209,000b8d640292185ded269ba137e7d20093ec46de,225254,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,lua-nginx-module,README.markdown,,markdown
210,000b94598d7a4bbf2799b1cdfc8dce0f6f506559,6652,/ssd/swh-datasets/blobs-C,text/html,YAML,Markdown,HandBrake,Changelog.html,C#/win,html
211,000b97d0b7477e34a096c1a9891cc199519d4667,953,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,linux-uvc/package,
212,000b9ec5e0d25c8ff11b501d1c6d3a3a34be486a,962,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,wasdat/evyd13/keyboards,mk
213,000be3730614dd0517efef8d2fb608abd00278c8,16093,/ssd/swh-datasets/blobs-C,text/x-c,C,C,raylib,utils.c,src,c
214,000bf88a6a5a1b23c74963ad04b1126ec3b84e54,38995,/ssd/swh-datasets/blobs-C,text/x-c,C,C,netdata,rrdengine.c,engine/database,c
215,000c20990e8b6bd4e1e37fa0e7af8f1c4ecef071,4826,/ssd/swh-datasets/blobs-C,text/x-c,C,C,raspberry-pi-os,printf.h,include/gcrisis/1/lesson02/exercises,h
216,000c35b9f6cf9cdb98517e0e742ddf101ecc9d0a,14763,/ssd/swh-datasets/blobs-C,text/x-c,C,C,obs-studio,obs-ffmpeg-source.c,obs-ffmpeg/plugins,c
217,000c509059a2a2834f99144318e04f3866e6345e,2651,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_theme.h,lv_themes/src,h
218,000c6de69587fa76038430631329a3ab938555c9,142676,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_http_upstream.c,http/src,c
219,000c7535da53148ea50d39dacc25fd2ce4835555,946,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,lede,mt7620a_netgear_ex2700_wn3000rp-v3.dtsi,dts/ramips/linux/target,dtsi
220,000c8911286e0679b760f8b3f3d989628f4ab5fb,28964,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,CoffeeScript,Mailspring,atom.coffee,src,coffee
221,000c99502506676869ff891e5e8360cc0959f73c,528,/ssd/swh-datasets/blobs-C,text/plain,SQL,RouterOS Script,qmk_firmware,rules.mk,j-inc/keymaps/kyria/splitkb/keyboards,mk
222,000cd9c2d622cb184b8024aba8c02534cb4df4fc,25934,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,socks.c,lib,c
223,000cdba330708ec4b589fb5afcbeac1a4ceb4337,36161,/ssd/swh-datasets/blobs-C,text/x-c,Batchfile,D,esp8266_deauther,language.h,esp8266_deauther,h
224,000cef98680500fb093843b7c122476c7e12986b,19270,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darknet,darknet.h,include,h
225,000cfd32aaafa7bbf475922e6c112c2dede35dda,6666,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,openwrt,config-3.14,cns3xxx/linux/target,14
226,000d0f4a463de0fc49466a7b21608fc286a1dd51,2063,/ssd/swh-datasets/blobs-C,text/x-c,C,C,openwrt,prom.h,mach-adm8668/asm/include/mips/arch/files/adm8668/linux/target,h
227,000d1e7b3052c82184bd42c686eac0b3015c6b33,5958,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,schannel.h,vtls/lib,h
228,000d5206c325b5285e5676a609540643e5469a41,10673,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,network.mk,modules/kernel/package,mk
229,000d6f4be692ed13db80c489d16505c5baf88ae2,45646,/ssd/swh-datasets/blobs-C,text/plain,SQL,Roff,timescaledb,continuous_aggs_ddl-10.out,expected/test/tsl,out
230,000d9a8e4b277a3bc2461b66006499d4f761a632,8193,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_http_status_module.c,modules/http/src,c
231,000db4ac5271f73cdba2fde9ebd039e7bdeeb273,1122,/ssd/swh-datasets/blobs-C,text/plain,INI,Perl,curl,test50,data/tests,
232,000ddd13346e972e1bd1bb8b8359ce137b5fba61,94191,/ssd/swh-datasets/blobs-C,text/x-c,C,C,memcached,proto_text.c,,c
233,000dde2cda878634a794bc6a0cbe81ae2b249965,23641,/ssd/swh-datasets/blobs-C,text/x-c,C,C,goaccess,goaccess.c,,c
234,000deb29bbd42e82ffce065f15e0e212dfb4a195,6627,/ssd/swh-datasets/blobs-C,text/x-c,C,C,ish,memory.c,emu,c
235,000e0cef59778eda0393b7bd5fe342c844e216fc,6452,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,enclame.c,libhb,c
236,000e0d34f8de201ddc8a04bfb3c70da96bdd6a9b,976,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,squishy65/ramonimbao/keyboards,mk
237,000e2469cfcf59745d1caac94318e89fb83d39f1,7996,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,memdebug.c,lib,c
238,000e2bde0db341b83c792e3d34db4ddf8d7310cb,2869,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,lvgl,lvgl.h,,h
239,000e2dbae90ed59a201296d0dbaa33b9e118e695,5283,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,openwrt,dhcpv6.script,files/odhcp6c/ipv6/network/package,script
240,000e368819c143382dbb755e0f385dc0f8c510aa,8111,/ssd/swh-datasets/blobs-C,text/x-c,Verilog,C,Tasmota,be_modtab.c,default/berry/libesp32/lib,c
241,000e4b5ac4891b00e0cf3cf191cc0f7ca9a3dc94,2751,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,030-03-MIPS-BCM47XX-Make-bcma-init-NVRAM-instead-of-bcm47xx.patch,patches-3.18/brcm47xx/linux/target,patch
242,000e9acfb10317de18fe1165fad05d4db0ec110f,458,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,libsodium,version.h,msvc/builds,h
243,000ea5c7008873688efb10f9e4fc15dad566668f,1977,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,linux-atm/package,
244,000eb9b65e28e2986b06bfeb56e2a090dc6763ed,3287,/ssd/swh-datasets/blobs-C,application/json,Go,JSONLD,qmk_firmware,info.json,rgb/xo87/monstargear/keyboards,json
245,000eca363410d1437479a5f1c379f4be252af1e5,8249,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,raylib,light_my_ritual.c,light_my_ritual/games,c
246,000edbeaf0270bf3b9e457274ab092b02b176b84,2381,/ssd/swh-datasets/blobs-C,text/plain,Python,reStructuredText,redis,CONTRIBUTING,,
247,000f0cbccbcadbac71f34c507edfe86a33a17a67,9087,/ssd/swh-datasets/blobs-C,text/x-objective-c,Objective-C,Objective-C,HandBrake,HBUtilities.m,macosx,m
248,000f171032c7c0c50fd3fb8c5bbed6fca39a78ba,6245,/ssd/swh-datasets/blobs-C,text/plain,HTML,Bikeshed,darwin-xnu,vm_remap.html,man/osfmk,html
249,000f1cf5c73d3e6069e23cad67bcbae79fa1400f,18641,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,vnode.h,sys/bsd,h
250,000f20c2340760318bb57f375b9ae27fe95b18bb,5,/ssd/swh-datasets/blobs-C,text/plain,INI,XML,HandBrake,MacOsXContribBinariesVersion.txt,,txt
251,000f2b6746807f91eb3044abba4c2912fc5c124b,9416,/ssd/swh-datasets/blobs-C,text/x-c,C,C,timescaledb,hypertable.h,src,h
252,000f33cd665d06366e7dc6f165f738ed6cb60b8e,18779,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libuv,core.c,unix/src,c
253,000f3924395c6a80bc4217a674d82b71573488ee,150,/ssd/swh-datasets/blobs-C,application/json,JSON,Max,obs-studio,package.json,data/rtmp-services/plugins,json
254,000f3a8df374156c81f323e606923b92cb729b56,1065,/ssd/swh-datasets/blobs-C,text/x-diff,Markdown,Perl,openwrt,950-0181-drm-vc4-Fix-OOPSes-from-trying-to-cache-a-partially-.patch,patches-4.9/brcm2708/linux/target,patch
255,000f473b0e3e34d174a8f3e354d0d9ad70585dee,8306,/ssd/swh-datasets/blobs-C,text/plain,Perl,Pike,darwin-xnu,System6.0.ppc.exports,config,exports
256,000f55911ad3f856d3597c6d5dc206c7ffc7eb3c,918,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,ky01/keyboards,mk
257,000f5dbcec2a0da5210fc8e609b0a519f1448803,1636,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,849-brcmsmac-add-device-found-on-some-SoCs-like-the-bcm4.patch,patches/mac80211/package,patch
258,000f9db40549635c844d62b278b3133957a149b2,1352,/ssd/swh-datasets/blobs-C,text/plain,C++,Perl,openwrt,XDXRN502J.dts,dts/ramips/linux/target,dts
259,000fa302ce930c3ff3672ec31aa2e9301f1507eb,2051,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,lib562.c,libtest/tests,c
260,000faf18ca4a02a4291963620a075218ce475f0f,22349,/ssd/swh-datasets/blobs-C,text/plain,SQL,XML,libsodium,emscripten-symbols.def,dist-build,def
261,000fb1898475270eb533d833e5012ecdfd3e50bd,1980,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Shell,openwrt,host.mk,include,mk
262,000fbb164165fb93460a7131baed4a01b32aee91,24368,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,sendf.c,lib,c
263,000fc6464444aedf2510170edf300865b29c90d4,107,/ssd/swh-datasets/blobs-C,text/plain,Makefile,XML,openwrt,target.mk,p1020/mpc85xx/linux/target,mk
264,000fda24f97f820794eddfe922ffd18d0f641913,10054,/ssd/swh-datasets/blobs-C,application/json,Go,OASv3-json,qmk_firmware,info.json,jane/tgr/keyboards,json
265,000fdba9612ffb5556c93421f6579c090e34ef4e,4462,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,cmd-join-pane.c,,c
266,000fea6c757dbfb3d4133f8f0961b223658650da,18488,/ssd/swh-datasets/blobs-C,text/x-c,CMake,Makefile,curl,system.h,curl/include,h
267,000ff99767fe9be24433c0013abefea9421c5975,2237,/ssd/swh-datasets/blobs-C,text/x-c,Perl,TSX,openwrt,bcm6318-comtrend-ar-5315u.dts,dts/bcm63xx/linux/target,dts
268,001000b9a46375fcae4f9099c0c8777879855210,11683,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,encavcodecaudio.c,libhb,c
269,0010091a3ebb41bb613f02b2fe7d0b6d90862b29,1409,/ssd/swh-datasets/blobs-C,text/x-c,C,C,C,HeapSort.c,sorting,c
270,00100bced358e83c1ababf8d62ddb95683ad3a44,631,/ssd/swh-datasets/blobs-C,text/plain,XML,XML,curl,test409,data/tests,
271,00100c0a96952033b4904c18129a0eb7f2771793,2069,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,121-arm-gemini-add-ethernet-device.patch,patches-3.3/gemini/linux/target,patch
272,0010340e540afd9aac05267105e58dc71b265d43,8164,/ssd/swh-datasets/blobs-C,text/plain,Shell,Shell,nnn,preview-tui,plugins,
273,0010386547fbf4d9e4d3bae028dd7eb8dd6689d3,2536,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,HandBrake,app.config,C#/win,config
274,00104a13659bca8372bf11a01485b1c3dc4ab6c9,978,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,qmk_firmware,config.h,domnantas/keymaps/lily58/keyboards,h
275,00106cac4f28b8c88f9e6d7559532fd47e059527,77552,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,rdb.c,src,c
276,00106f5fe687fb6ed309112893865b81b037c0df,111796,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,zstd_compress.c,compress/lib,c
277,00107079cd603d36b80ee0231da510a394d44afe,230,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,controller_teensy.h,,h
278,0010718bda248c9ca1b83ec1f5f6ee28ca0a7dfd,839,/ssd/swh-datasets/blobs-C,text/x-c,Go,C,sway,ipc.h,include,h
279,001088a25c3e2be897acec0ff82d7cb78f38683f,442,/ssd/swh-datasets/blobs-C,text/x-diff,SQL,C,openwrt,920-specs_nonfatal_getenv.patch,4.5-linaro/patches/gcc/toolchain,patch
280,0010992323ed8bafe747fd82198f3b2867740943,18742,/ssd/swh-datasets/blobs-C,text/x-c,C,C,wrk,lj_ccallback.c,src/luajit/deps,c
281,0010bfb54a9a1b1e63a03e899d02185507e2a868,207813,/ssd/swh-datasets/blobs-C,text/plain,TeX,Roff,brotli,brotlispec.txt,,txt
282,0010ca3b5d7b593661e08934b2a4ce5d30d62362,2148,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C++,brotli,utf8_util.cc,enc,cc
283,0010db9f1c07d1852ac882bc743711e4fe2f1eba,67750,/ssd/swh-datasets/blobs-C,text/plain,CSV,CSON,darwin-xnu,IOKit.exports,config,exports
284,0010e6af90537f45b6c5004bed96a9c33b3aed3a,5441,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,lede,mt7622-xiaomi-redmi-router-ax6s.dts,dts/mediatek/linux/target,dts
285,0010e7d3e9dcd5370aa542dfbfa139eacb0fe22c,15542,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Module Management System,openwrt,Makefile,image/brcm63xx/linux/target,
286,0010eeb86cce29b8b05a1ea4a3768b15df53a9e9,842,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Perl,curl,test3008,data/tests,
287,0010f0d27e7085d0d139c717daf330274a9bbf36,1491,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,m0110a_usb/kb_elmo/keyboards,h
288,0010f1020f717d763e3bbb451b6e5c61f03d1859,64865,/ssd/swh-datasets/blobs-C,text/html,Shell,Objective-C++,Tasmota,webserver.ino,sonoff,ino
289,0010f1f84774c0377c8954fee76caf54704cb3bf,13499,/ssd/swh-datasets/blobs-C,text/x-c,C,C,timescaledb,partitioning.c,src,c
290,0011010fdbf2624349276bd7949f3ef4cb921a22,58,/ssd/swh-datasets/blobs-C,text/plain,CMake,PlantUML,qmk_firmware,Makefile,four_banger/keyboards,
291,001109de47319c66d95ecf44e55f296c52037282,28981,/ssd/swh-datasets/blobs-C,text/plain,SQL,Roff,timescaledb,alternate_users-10.out,expected/test,out
292,001123e286ccb9851dd3b8ef679f735931b599cc,7275,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,keymap.c,ab/ergodox/community/layouts,c
293,001147cef06e37c327f6abd30a27a72cef9b2157,5419,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,netdata,freeradius.chart.py,python.d,py
294,00116b74511915e8faa99b72409ebf9b641216fb,30375,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nnn,nnn.c,,c
295,00117bf306e6cdd422021203f10da43983341925,2507,/ssd/swh-datasets/blobs-C,text/plain,JavaScript,JSON,Tasmota,functions_10.js,search/html/doxygen/docs/IRremoteESP8266-2.7.15/lib_basic/lib,js
296,001181427d4cae437a9ad11f4c2f53808116583e,8673,/ssd/swh-datasets/blobs-C,text/x-c,C,Lex,lua-nginx-module,ngx_http_lua_args.c,src,c
297,0011853602ac3d2089c48d4a78eefa229106bf80,3988,/ssd/swh-datasets/blobs-C,text/troff,Go,Roff Manpage,darwin-xnu,chroot.2,man2/man/bsd,2
298,001192f632d95b84978b943763eacb7eb6034462,3738,/ssd/swh-datasets/blobs-C,text/html,HTML,HTML,Tasmota,functions_vars_u.html,html/doxygen/docs/IRremoteESP8266-2.7.14/lib_basic/lib,html
299,00119487690dc06c1920ef63fe02d02f7635fcb6,7946,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,objarray.c,py,c
300,0011a9e3b81d2db1f260e4df7d246edfe30af20a,29599,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,layout.c,tree/sway,c
301,0011b1143afa66f3ae8651de37fd20da98f885cb,9608,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,keymap.c,thumb_ctrl/keymaps/crkbd/keyboards,c
302,0011b4f727d5c353b9038339740105504f653713,4214,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,curl_sasl_gssapi.c,lib,c
303,0011ba419a021df2ad0322b5b5c548ff3700492b,3156,/ssd/swh-datasets/blobs-C,text/x-c,C,C,openwrt,mach-ap81.c,ar71xx/mips/arch/files/ar71xx/linux/target,c
304,0011c7a0e6644cc0d81e7b71c57ae08a838b1f25,5274,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,143-gpio-fix-device-tree-gpio-hogs-on-dual-role-gpio-pin.patch,patches-5.10/bcm63xx/linux/target,patch
305,0011d9fd4f9fe3b5276fe1ce449056cdd8f4bc7a,449,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Makefile,netdata,Makefile,profile,
306,0011ec6ce7f029453d9876969cb338cfe7f6643d,915,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,gskt00/keyboards,mk
307,001202718fc03c0ad7bdf6cde12b13b71f980836,2757,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,HandBrake,widget_deps,src/gtk,
308,001206d450d69fe32a718f3bb590e6b712f0a59f,26148,/ssd/swh-datasets/blobs-C,text/x-c,C,RPC,darwin-xnu,hfs_format.h,hfs/bsd,h
309,001211a41375b383e8a8ca054a565343db4d0787,3240,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,CoffeeScript,Mailspring,auto-update-manager.coffee,browser/src,coffee
310,00121dfc1f4cd172291ad6b9064d82f39e504b55,452613,/ssd/swh-datasets/blobs-C,text/plain,C,C,stb,stb.h,,h
311,0012555d8328824895cbbcb2aa626a35c899fc56,2411,/ssd/swh-datasets/blobs-C,text/plain,INI,TextMate Properties,obs-studio,it-IT.ini,locale/data/obs-filters/plugins,ini
312,00125ddf577893092d783f943130e142dd206929,5636,/ssd/swh-datasets/blobs-C,text/x-c,C,Markdown,netdata,rrdr.h,queries/api/web,h
313,001264b8db36591f09dae980c078d251ddfdae09,831,/ssd/swh-datasets/blobs-C,text/plain,SQL,PLpgSQL,timescaledb,bgw_scheduler.sql,sql,sql
